ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	gene_ratio_num	bg_ratio_num	fold_enrichment	log2_fold_enrichment	target
C0017160	Gastroenteritis	4/509	90/16946	0.0444444444444444	1.47967692643528	0.802899563854587	0.285414221894983	0.875168336023903	0.875168336023903	CAT/RB1/CRK/ENAH	4	0.00785854616895874	0.00531098784373894	1.47967692643528	0.565282211320524	Other / unclassified
C0026946	Mycoses	4/509	90/16946	0.0444444444444444	1.47967692643528	0.802899563854587	0.285414221894983	0.875168336023903	0.875168336023903	BCR/OSBP/CBS/CDAN1	4	0.00785854616895874	0.00531098784373894	1.47967692643528	0.565282211320524	Other / unclassified
C0751781	Dentatorubral-Pallidoluysian Atrophy	4/509	90/16946	0.0444444444444444	1.47967692643528	0.802899563854587	0.285414221894983	0.875168336023903	0.875168336023903	ATXN3/ATXN7/ATXN1/JPH3	4	0.00785854616895874	0.00531098784373894	1.47967692643528	0.565282211320524	Other / unclassified
C0014548	Epilepsy, Generalized	4/509	91/16946	0.043956043956044	1.46341674043049	0.780003292782182	0.292163661679119	0.875168336023903	0.875168336023903	CDK5RAP3/TYMS/HMGB1/CRK	4	0.00785854616895874	0.00536999881978048	1.46341674043049	0.549340667451502	Other / unclassified
C3489733	Oculomotor apraxia	4/509	92/16946	0.0434782608695652	1.44751003673016	0.757379592884733	0.298934079132011	0.875168336023903	0.875168336023903	CSTB/BCR/CRKL/BLTP1	4	0.00785854616895874	0.00542900979582202	1.44751003673016	0.533573351593185	Other / unclassified
C3853540	Aspirin exacerbated respiratory disease	4/509	92/16946	0.0434782608695652	1.44751003673016	0.757379592884733	0.298934079132011	0.875168336023903	0.875168336023903	HMGB1/ANXA4/IL16/FLCN	4	0.00785854616895874	0.00542900979582202	1.44751003673016	0.533573351593185	Other / unclassified
C3887938	Deuteranomaly	4/509	92/16946	0.0434782608695652	1.44751003673016	0.757379592884733	0.298934079132011	0.875168336023903	0.875168336023903	STXBP3/ANXA6/CRK/BAX	4	0.00785854616895874	0.00542900979582202	1.44751003673016	0.533573351593185	Other / unclassified
C0040147	Thyroiditis	4/509	93/16946	0.043010752688172	1.4319454126793	0.735021647935522	0.305723011345771	0.875168336023903	0.875168336023903	HMGB1/CALR/BAX/PTCH1	4	0.00785854616895874	0.00548802077186357	1.4319454126793	0.517976496542167	Other / unclassified
C0042510	Ventricular Fibrillation	4/509	94/16946	0.0425531914893617	1.41671195084229	0.712922887593299	0.31252802999477	0.875168336023903	0.875168336023903	LUC7L3/CALR/EMD/SS18	4	0.00785854616895874	0.00554703174790511	1.41671195084229	0.502546455972561	Other / unclassified
C0234376	Action Tremor	4/509	94/16946	0.0425531914893617	1.41671195084229	0.712922887593299	0.31252802999477	0.875168336023903	0.875168336023903	ATXN3/CSTB/JPH3/HYCC1	4	0.00785854616895874	0.00554703174790511	1.41671195084229	0.502546455972561	Other / unclassified
C0919747	Cytokine storm	4/509	94/16946	0.0425531914893617	1.41671195084229	0.712922887593299	0.31252802999477	0.875168336023903	0.875168336023903	ARHGEF5/LGALS9/ANXA5/HMGB1	4	0.00785854616895874	0.00554703174790511	1.41671195084229	0.502546455972561	Other / unclassified
C1836543	Thick vermilion border	4/509	94/16946	0.0425531914893617	1.41671195084229	0.712922887593299	0.31252802999477	0.875168336023903	0.875168336023903	CDC45/FIBP/CDC6/ORC6	4	0.00785854616895874	0.00554703174790511	1.41671195084229	0.502546455972561	Other / unclassified
C0019337	Heroin Dependence	4/509	95/16946	0.0421052631578947	1.401799193465	0.691076975951233	0.319346742709202	0.875168336023903	0.875168336023903	MPDZ/ENO2/CTNNA2/CEBPG	4	0.00785854616895874	0.00560604272394665	1.401799193465	0.487279699319251	Other / unclassified
C0205748	Dysplastic Nevus	4/509	95/16946	0.0421052631578947	1.401799193465	0.691076975951233	0.319346742709202	0.875168336023903	0.875168336023903	BBC3/MIF/SESN2/TNS4	4	0.00785854616895874	0.00560604272394665	1.401799193465	0.487279699319251	Other / unclassified
C0240379	Open mouth (finding)	4/509	95/16946	0.0421052631578947	1.401799193465	0.691076975951233	0.319346742709202	0.875168336023903	0.875168336023903	PTCH1/DGCR6/BICD2/ESS2	4	0.00785854616895874	0.00560604272394665	1.401799193465	0.487279699319251	Other / unclassified
C0266295	Congenital hypoplasia of kidney	4/509	95/16946	0.0421052631578947	1.401799193465	0.691076975951233	0.319346742709202	0.875168336023903	0.875168336023903	HMGA2/SEC24C/PTCH1/DACT1	4	0.00785854616895874	0.00560604272394665	1.401799193465	0.487279699319251	Other / unclassified
C1827524	Wide spaced nipples	4/509	95/16946	0.0421052631578947	1.401799193465	0.691076975951233	0.319346742709202	0.875168336023903	0.875168336023903	SOS1/PTCH1/PACS1/KLHL7	4	0.00785854616895874	0.00560604272394665	1.401799193465	0.487279699319251	Other / unclassified
C3544205	Ovarian clear cell carcinoma	4/509	95/16946	0.0421052631578947	1.401799193465	0.691076975951233	0.319346742709202	0.875168336023903	0.875168336023903	CLSPN/CSTB/ANXA4/MUC16	4	0.00785854616895874	0.00560604272394665	1.401799193465	0.487279699319251	Other / unclassified
C4021800	Abnormality of dental enamel	4/509	95/16946	0.0421052631578947	1.401799193465	0.691076975951233	0.319346742709202	0.875168336023903	0.875168336023903	SEC24D/P4HB/FGF3/SEC24C	4	0.00785854616895874	0.00560604272394665	1.401799193465	0.487279699319251	Other / unclassified
C0002873	Anemia of chronic disease	4/509	96/16946	0.0416666666666667	1.38719711853307	0.669477800735334	0.32617679434648	0.875168336023903	0.875168336023903	STC2/CRK/IL16/IL27	4	0.00785854616895874	0.0056650536999882	1.38719711853307	0.472172806929042	Other / unclassified
C0086743	Osteoarthrosis Deformans	4/509	96/16946	0.0416666666666667	1.38719711853307	0.669477800735334	0.32617679434648	0.875168336023903	0.875168336023903	SCRN1/FGF18/YWHAQ/ISOC2	4	0.00785854616895874	0.0056650536999882	1.38719711853307	0.472172806929042	Other / unclassified
C0155862	Streptococcal pneumonia	4/509	96/16946	0.0416666666666667	1.38719711853307	0.669477800735334	0.32617679434648	0.875168336023903	0.875168336023903	HMGB1/CRK/IL27/ANGPTL4	4	0.00785854616895874	0.0056650536999882	1.38719711853307	0.472172806929042	Other / unclassified
C4551488	Bifid uvula	4/509	96/16946	0.0416666666666667	1.38719711853307	0.669477800735334	0.32617679434648	0.875168336023903	0.875168336023903	CDC45/PGM1/CDC6/ORC6	4	0.00785854616895874	0.0056650536999882	1.38719711853307	0.472172806929042	Other / unclassified
C0040264	Tinnitus	4/509	97/16946	0.0412371134020619	1.37289611731108	0.648119463109094	0.333015868163579	0.875168336023903	0.875168336023903	TYMS/CRYGD/VHL/TET2	4	0.00785854616895874	0.00572406467602974	1.37289611731108	0.457222465463071	Other / unclassified
C0231807	Dyspnea on exertion	4/509	97/16946	0.0412371134020619	1.37289611731108	0.648119463109094	0.333015868163579	0.875168336023903	0.875168336023903	RTN3/CYB5A/NEB/TET2	4	0.00785854616895874	0.00572406467602974	1.37289611731108	0.457222465463071	Other / unclassified
C0015644	Muscular fasciculation	4/509	98/16946	0.0408163265306122	1.35888697325689	0.626996268044399	0.339861686893441	0.875168336023903	0.875168336023903	DISC1/PPT1/PFN1/ATXN1	4	0.00785854616895874	0.00578307565207129	1.35888697325689	0.44242546353499	Other / unclassified
C0206638	Giant Cell Tumor of Bone	4/509	98/16946	0.0408163265306122	1.35888697325689	0.626996268044399	0.339861686893441	0.875168336023903	0.875168336023903	PDCD5/PCNA/PDIA6/ANGPTL4	4	0.00785854616895874	0.00578307565207129	1.35888697325689	0.44242546353499	Other / unclassified
C0554970	Pallor of optic disc	4/509	98/16946	0.0408163265306122	1.35888697325689	0.626996268044399	0.339861686893441	0.875168336023903	0.875168336023903	TULP1/ATXN1/PACS1/ARL2BP	4	0.00785854616895874	0.00578307565207129	1.35888697325689	0.44242546353499	Other / unclassified
C2676033	Hepatoblastoma Caused By Somatic Mutation	4/509	98/16946	0.0408163265306122	1.35888697325689	0.626996268044399	0.339861686893441	0.875168336023903	0.875168336023903	FTH1/PCNA/SHC1/SAV1	4	0.00785854616895874	0.00578307565207129	1.35888697325689	0.44242546353499	Other / unclassified
C0009777	Conn Adenoma	4/509	99/16946	0.0404040404040404	1.34516084221389	0.606102715221775	0.346712013728554	0.875168336023903	0.875168336023903	CYB5A/CRYGD/ATXN1/DAB2	4	0.00785854616895874	0.00584208662811283	1.34516084221389	0.427778687570589	Other / unclassified
C0011875	Diabetic Angiopathies	4/509	99/16946	0.0404040404040404	1.34516084221389	0.606102715221775	0.346712013728554	0.875168336023903	0.875168336023903	ARHGEF5/CAT/HMGB1/PPIA	4	0.00785854616895874	0.00584208662811283	1.34516084221389	0.427778687570589	Other / unclassified
C3642346	Luminal B Breast Carcinoma	4/509	99/16946	0.0404040404040404	1.34516084221389	0.606102715221775	0.346712013728554	0.875168336023903	0.875168336023903	CIC/ZNRD2/TYMS/CBX2	4	0.00785854616895874	0.00584208662811283	1.34516084221389	0.427778687570589	Other / unclassified
C0002171	Alopecia Areata	4/509	100/16946	0.04	1.33170923379175	0.585433490425782	0.353564653214814	0.875168336023903	0.875168336023903	CLEC16A/MIF/IL16/LPP	4	0.00785854616895874	0.00590109760415437	1.33170923379175	0.413279117875474	Other / unclassified
C0085695	Chronic gastritis	4/509	100/16946	0.04	1.33170923379175	0.585433490425782	0.353564653214814	0.875168336023903	0.875168336023903	LGALS9/ZNRD2/MIF/IREB2	4	0.00785854616895874	0.00590109760415437	1.33170923379175	0.413279117875474	Other / unclassified
C0013295	Duodenal Ulcer	4/509	101/16946	0.0396039603960396	1.31852399385322	0.564983457403918	0.360417452058737	0.875168336023903	0.875168336023903	P4HB/MIF/CRK/IL27	4	0.00785854616895874	0.00596010858019592	1.31852399385322	0.398923824898404	Other / unclassified
C0007117	Basal cell carcinoma	4/509	102/16946	0.0392156862745098	1.30559728803113	0.544747650159682	0.36726829985108	0.875168336023903	0.875168336023903	PTCH1/HAUS6/LPP/CPVL	4	0.00785854616895874	0.00601911955623746	1.30559728803113	0.384709965678703	Other / unclassified
C1853237	Isolated cases	4/509	102/16946	0.0392156862745098	1.30559728803113	0.544747650159682	0.36726829985108	0.875168336023903	0.875168336023903	RB1/VHL/TSC2/FLCN	4	0.00785854616895874	0.00601911955623746	1.30559728803113	0.384709965678703	Other / unclassified
C0022116	Ischemia	4/509	103/16946	0.0388349514563107	1.29292158620558	0.524721265652608	0.374115129709909	0.875168336023903	0.875168336023903	ANXA5/HMGB1/PCNA/BAX	4	0.00785854616895874	0.006078130532279	1.29292158620558	0.37063478046698	Other / unclassified
C0023904	Liver Neoplasms, Experimental	4/509	103/16946	0.0388349514563107	1.29292158620558	0.524721265652608	0.374115129709909	0.875168336023903	0.875168336023903	BBC3/AGPS/RB1/ENO2	4	0.00785854616895874	0.006078130532279	1.29292158620558	0.37063478046698	Other / unclassified
C0038362	Stomatitis	4/509	103/16946	0.0388349514563107	1.29292158620558	0.524721265652608	0.374115129709909	0.875168336023903	0.875168336023903	CAT/TYMS/HMGB1/CDAN1	4	0.00785854616895874	0.006078130532279	1.29292158620558	0.37063478046698	Other / unclassified
C0151332	Active tuberculosis	4/509	103/16946	0.0388349514563107	1.29292158620558	0.524721265652608	0.374115129709909	0.875168336023903	0.875168336023903	P4HB/TSC2/PPIA/MUC16	4	0.00785854616895874	0.006078130532279	1.29292158620558	0.37063478046698	Other / unclassified
C0151514	Atrophic condition of skin	4/509	104/16946	0.0384615384615385	1.28048964787668	0.504899656879996	0.380955918846081	0.875168336023903	0.875168336023903	ATXN3/CAT/GPI/ATXN1	4	0.00785854616895874	0.00613714150832055	1.28048964787668	0.356695589509106	Other / unclassified
C0079541	Holoprosencephaly	4/509	105/16946	0.0380952380952381	1.26829450837309	0.485278326316894	0.387788689054127	0.875168336023903	0.875168336023903	CAT/RB1/PTCH1/C2CD3	4	0.00785854616895874	0.00619615248436209	1.26829450837309	0.342889789984076	Other / unclassified
C0206701	Cystadenocarcinoma, Serous	4/509	105/16946	0.0380952380952381	1.26829450837309	0.485278326316894	0.387788689054127	0.875168336023903	0.875168336023903	PDCD5/ZNRD2/DAB2/MUC16	4	0.00785854616895874	0.00619615248436209	1.26829450837309	0.342889789984076	Other / unclassified
C1142533	Smooth philtrum	4/509	105/16946	0.0380952380952381	1.26829450837309	0.485278326316894	0.387788689054127	0.875168336023903	0.875168336023903	BCR/CRKL/PACS1/FLCN	4	0.00785854616895874	0.00619615248436209	1.26829450837309	0.342889789984076	Other / unclassified
C1391732	Cancer cachexia	4/509	105/16946	0.0380952380952381	1.26829450837309	0.485278326316894	0.387788689054127	0.875168336023903	0.875168336023903	CALR/CRK/DCD/ANGPTL4	4	0.00785854616895874	0.00619615248436209	1.26829450837309	0.342889789984076	Other / unclassified
C0019061	Hemolytic-Uremic Syndrome	4/509	106/16946	0.0377358490566038	1.25632946584127	0.465852919692517	0.394611507131426	0.875168336023903	0.875168336023903	FHL1/CAT/HMGB1/CRK	4	0.00785854616895874	0.00625516346040363	1.25632946584127	0.329214853086999	Other / unclassified
C1848736	Distal amyotrophy	4/509	106/16946	0.0377358490566038	1.25632946584127	0.465852919692517	0.394611507131426	0.875168336023903	0.875168336023903	ATXN3/ATXN1/SPART/PRX	4	0.00785854616895874	0.00625516346040363	1.25632946584127	0.329214853086999	Other / unclassified
C3811918	GRN-related frontotemporal dementia	4/509	106/16946	0.0377358490566038	1.25632946584127	0.465852919692517	0.394611507131426	0.875168336023903	0.875168336023903	DISC1/STXBP3/PFN1/PHB1	4	0.00785854616895874	0.00625516346040363	1.25632946584127	0.329214853086999	Other / unclassified
C0009917	Contracture	4/509	107/16946	0.0373831775700935	1.24458806896425	0.446619220082825	0.401422485228549	0.875168336023903	0.875168336023903	FHL1/PQBP1/EMD/SFXN1	4	0.00785854616895874	0.00631417443644518	1.24458806896425	0.315668321249051	Other / unclassified
C1861866	Aplasia/Hypoplasia of the corpus callosum	4/509	107/16946	0.0373831775700935	1.24458806896425	0.446619220082825	0.401422485228549	0.875168336023903	0.875168336023903	CSTB/TSC2/BLTP1/FAM149B1	4	0.00785854616895874	0.00631417443644518	1.24458806896425	0.315668321249051	Other / unclassified
C4021174	Microtia, third degree	3/509	10/16946	0.3	9.98781925343811	5.00284799682414	0.0027611547708299	0.875168336023903	0.875168336023903	CDC45/CDC6/ORC6	3	0.00589390962671906	0.000590109760415437	9.98781925343811	3.32016971348399	Other / unclassified
C0702139	Congenital absence of external ear	3/509	11/16946	0.272727272727273	9.07983568494374	4.7170955247838	0.00371244514730264	0.875168336023903	0.875168336023903	CDC45/CDC6/ORC6	3	0.00589390962671906	0.000649120736456981	9.07983568494374	3.18266618973406	Other / unclassified
C1327920	Childhood Chronic Myelogenous Leukemia, BCR-ABL1 Positive	3/509	11/16946	0.272727272727273	9.07983568494374	4.7170955247838	0.00371244514730264	0.875168336023903	0.875168336023903	HMBS/HMGB1/BCR	3	0.00589390962671906	0.000649120736456981	9.07983568494374	3.18266618973406	Other / unclassified
C0000735	Abdominal Neoplasms	3/509	13/16946	0.230769230769231	7.68293788726009	4.24170583722925	0.00615348680419387	0.875168336023903	0.875168336023903	PES1/ENO2/TSC2	3	0.00589390962671906	0.000767142688540068	7.68293788726009	2.94165809023026	Other / unclassified
C0948168	Bone marrow toxicity	3/509	13/16946	0.230769230769231	7.68293788726009	4.24170583722925	0.00615348680419387	0.875168336023903	0.875168336023903	TYMS/GGH/PRX	3	0.00589390962671906	0.000767142688540068	7.68293788726009	2.94165809023026	Other / unclassified
C4688316	Refractory Breast Carcinoma	3/509	13/16946	0.230769230769231	7.68293788726009	4.24170583722925	0.00615348680419387	0.875168336023903	0.875168336023903	CALU/ANXA4/OSBPL5	3	0.00589390962671906	0.000767142688540068	7.68293788726009	2.94165809023026	Other / unclassified
C0221281	Poikilocytosis	3/509	14/16946	0.214285714285714	7.13415660959865	4.04048173396349	0.00765895161411138	0.875168336023903	0.875168336023903	CALR/TET2/CDAN1	3	0.00589390962671906	0.000826153664581612	7.13415660959865	2.83474288631375	Other / unclassified
C0334486	Low Grade Endometrial Stromal Sarcoma	3/509	14/16946	0.214285714285714	7.13415660959865	4.04048173396349	0.00765895161411138	0.875168336023903	0.875168336023903	YWHAE/EPC2/EZHIP	3	0.00589390962671906	0.000826153664581612	7.13415660959865	2.83474288631375	Other / unclassified
C0685776	Congenital absence of mandible	3/509	14/16946	0.214285714285714	7.13415660959865	4.04048173396349	0.00765895161411138	0.875168336023903	0.875168336023903	CDC45/CDC6/ORC6	3	0.00589390962671906	0.000826153664581612	7.13415660959865	2.83474288631375	Other / unclassified
C1387532	Chronic hemolytic anemia	3/509	14/16946	0.214285714285714	7.13415660959865	4.04048173396349	0.00765895161411138	0.875168336023903	0.875168336023903	GPI/TPI1/NHLRC2	3	0.00589390962671906	0.000826153664581612	7.13415660959865	2.83474288631375	Other / unclassified
C1969653	MUNGAN SYNDROME	3/509	14/16946	0.214285714285714	7.13415660959865	4.04048173396349	0.00765895161411138	0.875168336023903	0.875168336023903	CDC45/CDC6/ORC6	3	0.00589390962671906	0.000826153664581612	7.13415660959865	2.83474288631375	Other / unclassified
C0017925	Glycogen Storage Disease Type VI	3/509	15/16946	0.2	6.65854616895874	3.85813649771691	0.00936283927036323	0.875168336023903	0.875168336023903	PYGL/ENO2/TET2	3	0.00589390962671906	0.000885164640623156	6.65854616895874	2.73520721276284	Other / unclassified
C0266009	Congenital absence of breast	3/509	15/16946	0.2	6.65854616895874	3.85813649771691	0.00936283927036323	0.875168336023903	0.875168336023903	CDC45/CDC6/ORC6	3	0.00589390962671906	0.000885164640623156	6.65854616895874	2.73520721276284	Other / unclassified
C0158551	Embryonal nuclear cataract (disorder)	3/509	16/16946	0.1875	6.24238703339882	3.69172203032948	0.0112701068737537	0.875168336023903	0.875168336023903	CRYBA1/CRYGD/CRYBB1	3	0.00589390962671906	0.0009441756166647	6.24238703339882	2.64209780837135	Other / unclassified
C1840380	Persistent cavum septum pellucidum	3/509	16/16946	0.1875	6.24238703339882	3.69172203032948	0.0112701068737537	0.875168336023903	0.875168336023903	PTCH1/PACS1/TUBB2B	3	0.00589390962671906	0.0009441756166647	6.24238703339882	2.64209780837135	Other / unclassified
C1868578	Patellar aplasia	3/509	17/16946	0.176470588235294	5.87518779614007	3.53890217819573	0.0133846938701647	0.875168336023903	0.875168336023903	CDC45/CDC6/ORC6	3	0.00589390962671906	0.00100318659270624	5.87518779614007	2.55463496712102	Other / unclassified
C0428974	Supraventricular arrhythmia	3/509	18/16946	0.166666666666667	5.54878847413228	3.39779810243576	0.0157095945656774	0.875168336023903	0.875168336023903	FHL1/CALR/EMD	3	0.00589390962671906	0.00106219756874779	5.54878847413229	2.47217280692904	Other / unclassified
C1857665	Aplastic clavicle	3/509	18/16946	0.166666666666667	5.54878847413228	3.39779810243576	0.0157095945656774	0.875168336023903	0.875168336023903	CDC45/CDC6/ORC6	3	0.00589390962671906	0.00106219756874779	5.54878847413229	2.47217280692904	Other / unclassified
C0152415	Ankyloglossia	3/509	19/16946	0.157894736842105	5.25674697549374	3.26687892840159	0.0182469267445776	0.875168336023903	0.875168336023903	BCR/CRKL/NXN	3	0.00589390962671906	0.00112120854478933	5.25674697549374	2.39417029492777	Other / unclassified
C0235889	Arthritis aggravated	3/509	19/16946	0.157894736842105	5.25674697549374	3.26687892840159	0.0182469267445776	0.875168336023903	0.875168336023903	PPIA/PPIL3/PPIL1	3	0.00589390962671906	0.00112120854478933	5.25674697549374	2.39417029492777	Other / unclassified
C0751603	Autosomal Recessive Hereditary Spastic Paraplegia	3/509	19/16946	0.157894736842105	5.25674697549374	3.26687892840159	0.0182469267445776	0.875168336023903	0.875168336023903	PQBP1/SPART/DDHD1	3	0.00589390962671906	0.00112120854478933	5.25674697549374	2.39417029492777	Other / unclassified
C1879312	Agyria	3/509	20/16946	0.15	4.99390962671906	3.14488278545117	0.0209979965720536	0.875168336023903	0.875168336023903	TUBG1/CTNNA2/TUBB2B	3	0.00589390962671906	0.00118021952083087	4.99390962671906	2.32016971348399	Other / unclassified
C0162532	Variegate Porphyria	3/509	21/16946	0.142857142857143	4.7561044063991	3.03075872769374	0.0239633599556159	0.875168336023903	0.875168336023903	CAT/HMBS/CDC23	3	0.00589390962671906	0.00123923049687242	4.7561044063991	2.24978038559259	Other / unclassified
C4087397	Mammary gland tumor	3/509	21/16946	0.142857142857143	4.7561044063991	3.03075872769374	0.0239633599556159	0.875168336023903	0.875168336023903	CAT/PCNA/BAX	3	0.00589390962671906	0.00123923049687242	4.7561044063991	2.24978038559259	Other / unclassified
C0392702	Abnormal involuntary movement	3/509	22/16946	0.136363636363636	4.53991784247187	2.92362330370718	0.0271428805318076	0.875168336023903	0.875168336023903	CREB1/EMD/TPI1	3	0.00589390962671906	0.00129824147291396	4.53991784247187	2.18266618973406	Other / unclassified
C0002881	Anemia, Hemolytic, Congenital	3/509	23/16946	0.130434782608696	4.34253011019048	2.82272759623933	0.0305357844376164	0.875168336023903	0.875168336023903	GPI/TPI1/CDAN1	3	0.00589390962671906	0.00135725244895551	4.34253011019048	2.11853585231434	Other / unclassified
C0242006	Myelofibrosis due to another disorder	3/509	23/16946	0.130434782608696	4.34253011019048	2.82272759623933	0.0305357844376164	0.875168336023903	0.875168336023903	BCR/CALR/HMGXB3	3	0.00589390962671906	0.00135725244895551	4.34253011019048	2.11853585231434	Other / unclassified
C0033845	Pseudotumor Cerebri	3/509	24/16946	0.125	4.16159135559921	2.72743187139601	0.0341407120191222	0.875168336023903	0.875168336023903	ENO2/HMGB1/FAM8A1	3	0.00589390962671906	0.00141626342499705	4.16159135559921	2.0571353076502	Other / unclassified
C1844527	Clitoral hypoplasia	3/509	24/16946	0.125	4.16159135559921	2.72743187139601	0.0341407120191222	0.875168336023903	0.875168336023903	CDC45/CDC6/ORC6	3	0.00589390962671906	0.00141626342499705	4.16159135559921	2.0571353076502	Other / unclassified
C1849508	EPILEPSY, PYRIDOXINE-DEPENDENT	3/509	24/16946	0.125	4.16159135559921	2.72743187139601	0.0341407120191222	0.875168336023903	0.875168336023903	PLPBP/CSTB/CRK	3	0.00589390962671906	0.00141626342499705	4.16159135559921	2.0571353076502	Other / unclassified
C0009451	Communicating Hydrocephalus	3/509	25/16946	0.12	3.99512770137525	2.63718584271113	0.0379557666233274	0.875168336023903	0.875168336023903	MPDZ/SEC24D/P4HB	3	0.00589390962671906	0.00147527440103859	3.99512770137525	1.99824161859663	Other / unclassified
C0334359	Papillary serous cystadenocarcinoma	3/509	25/16946	0.12	3.99512770137525	2.63718584271113	0.0379557666233274	0.875168336023903	0.875168336023903	HMGA2/FGF3/MUC16	3	0.00589390962671906	0.00147527440103859	3.99512770137525	1.99824161859663	Other / unclassified
C0431375	Classical Lissencephaly	3/509	25/16946	0.12	3.99512770137525	2.63718584271113	0.0379557666233274	0.875168336023903	0.875168336023903	DISC1/BICD2/TUBB2B	3	0.00589390962671906	0.00147527440103859	3.99512770137525	1.99824161859663	Other / unclassified
C1833340	Synostotic Posterior Plagiocephaly	3/509	25/16946	0.12	3.99512770137525	2.63718584271113	0.0379557666233274	0.875168336023903	0.875168336023903	SMAD6/SEC24D/PTCH1	3	0.00589390962671906	0.00147527440103859	3.99512770137525	1.99824161859663	Other / unclassified
C3267003	Vascular endothelial growth factor overexpression	3/509	25/16946	0.12	3.99512770137525	2.63718584271113	0.0379557666233274	0.875168336023903	0.875168336023903	PCNA/VHL/AKT1S1	3	0.00589390962671906	0.00147527440103859	3.99512770137525	1.99824161859663	Other / unclassified
C4281559	FRONTOMETAPHYSEAL DYSPLASIA 1	3/509	25/16946	0.12	3.99512770137525	2.63718584271113	0.0379557666233274	0.875168336023903	0.875168336023903	FOSL1/PPIA/RTN1	3	0.00589390962671906	0.00147527440103859	3.99512770137525	1.99824161859663	Other / unclassified
C4477095	Increased lactate dehydrogenase activity	3/509	26/16946	0.115384615384615	3.84146894363004	2.55151313573693	0.0419785606127893	0.875168336023903	0.875168336023903	RB1/CALR/TET2	3	0.00589390962671906	0.00153428537708014	3.84146894363004	1.94165809023026	Other / unclassified
C0393576	Chorea Acanthocytosis Syndrome	3/509	28/16946	0.107142857142857	3.56707830479933	2.39228006837079	0.0506356189854761	0.875168336023903	0.875168336023903	ATXN3/ATXN7/JPH3	3	0.00589390962671906	0.00165230732916322	3.56707830479933	1.83474288631375	Other / unclassified
C1292772	Leukemia, Myeloid, Chronic, Atypical, BCR-ABL Negative	3/509	28/16946	0.107142857142857	3.56707830479933	2.39228006837079	0.0506356189854761	0.875168336023903	0.875168336023903	BCR/CALR/TET2	3	0.00589390962671906	0.00165230732916322	3.56707830479933	1.83474288631375	Other / unclassified
C1321329	Slowed saccades	3/509	28/16946	0.107142857142857	3.56707830479933	2.39228006837079	0.0506356189854761	0.875168336023903	0.875168336023903	ATXN7/ATXN1/PLD3	3	0.00589390962671906	0.00165230732916322	3.56707830479933	1.83474288631375	Other / unclassified
C2678061	SCAPULOPERONEAL MYOPATHY, X-LINKED DOMINANT	3/509	28/16946	0.107142857142857	3.56707830479933	2.39228006837079	0.0506356189854761	0.875168336023903	0.875168336023903	FHL1/ZNRD2/LPP	3	0.00589390962671906	0.00165230732916322	3.56707830479933	1.83474288631375	Other / unclassified
C0023886	Liver Abscess, Amebic	3/509	29/16946	0.103448275862069	3.44407560463383	2.31803698318387	0.0552630310530182	0.875168336023903	0.875168336023903	CAT/CALR/CYLC2	3	0.00589390962671906	0.00171131830520477	3.44407560463383	1.78411681324378	Other / unclassified
C0152438	Sprengel deformity	3/509	29/16946	0.103448275862069	3.44407560463383	2.31803698318387	0.0552630310530182	0.875168336023903	0.875168336023903	FHL1/EMD/PTCH1	3	0.00589390962671906	0.00171131830520477	3.44407560463383	1.78411681324378	Other / unclassified
C0154575	Rumination Disorders	3/509	29/16946	0.103448275862069	3.44407560463383	2.31803698318387	0.0552630310530182	0.875168336023903	0.875168336023903	CRYGD/CREB1/LPP	3	0.00589390962671906	0.00171131830520477	3.44407560463383	1.78411681324378	Other / unclassified
C4087347	Autosomal dominant cerebellar ataxia	3/509	29/16946	0.103448275862069	3.44407560463383	2.31803698318387	0.0552630310530182	0.875168336023903	0.875168336023903	ATXN3/ATXN7/ATXN1	3	0.00589390962671906	0.00171131830520477	3.44407560463383	1.78411681324378	Other / unclassified
C0796160	MENTAL RETARDATION, X-LINKED, SNYDER-ROBINSON TYPE	3/509	30/16946	0.1	3.32927308447937	2.24698719554197	0.0600845525200777	0.875168336023903	0.875168336023903	HMGA2/GPI/PTCH1	3	0.00589390962671906	0.00177032928124631	3.32927308447937	1.73520721276284	Other / unclassified
C3658301	Mycoplasma-Induced Stevens-Johnson Syndrome	3/509	30/16946	0.1	3.32927308447937	2.24698719554197	0.0600845525200777	0.875168336023903	0.875168336023903	RB1/MIF/NUCB1	3	0.00589390962671906	0.00177032928124631	3.32927308447937	1.73520721276284	Other / unclassified
C0040457	Tooth, Supernumerary	3/509	31/16946	0.0967741935483871	3.22187717852842	2.17887990852029	0.0650959428737441	0.875168336023903	0.875168336023903	FGF3/C2CD3/NXN	3	0.00589390962671906	0.00182934025728786	3.22187717852842	1.68790149798448	Other / unclassified
C0278076	Behavioral tic	3/509	31/16946	0.0967741935483871	3.22187717852842	2.17887990852029	0.0650959428737441	0.875168336023903	0.875168336023903	BCR/CRKL/ECT2	3	0.00589390962671906	0.00182934025728786	3.22187717852842	1.68790149798448	Other / unclassified
C0878521	Beta thalassemia trait	3/509	31/16946	0.0967741935483871	3.22187717852842	2.17887990852029	0.0650959428737441	0.875168336023903	0.875168336023903	CAT/ANXA5/ANGPTL4	3	0.00589390962671906	0.00182934025728786	3.22187717852842	1.68790149798448	Other / unclassified
